Headline,Identifier,Source,Time,Date,FDS Language,FDS Subject,Add Date,Add Time,Document Type,Time Zone,US Date,US Time,Close to Open Return (Rel),Sentiment Tag
"ALPHABET SHAREHOLDER ALERT: ClaimsFiler Reminds Investors with Losses in Excess of $100,000 of Lead Plaintiff Deadline in Class Action Lawsuit Against Alphabet Inc. - GOOG, GOOGL",GOOGL-US,BW, 3:50am,17-Nov-18,EN,"COARLS,LR_GEN,LTGREG",17-Nov-18, 3:50am,PRN,EST,16-Nov-18,22:50,-0.0026,-1
Alcon and Verily (GOOGL) shelve glucose-sensing smart lens - Verily blog (earlier),GOOGL-US,SA,11:50pm,16-Nov-18,EN,,16-Nov-18,11:50pm,SA,EST,16-Nov-18,18:50,-0.0026,-1
"SHAREHOLDER ALERT:  Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Alphabet, Inc. of Class Action Lawsuit and Upcoming Deadline - GOOG",GOOGL-US,GNW, 9:40pm,16-Nov-18,EN,"COARLS,LR_GEN,LR_LTG,LTGREG",16-Nov-18, 9:40pm,PRN,EST,16-Nov-18,16:40,-0.0026,-1
Twitter - @SeekingAlpha: $GOOG #GOOGLE $GOOGL https://t.co/jeZ7ehn4r7,GOOGL-US,TWTR,12:35pm,16-Nov-18,EN,,16-Nov-18,12:35pm,SM,EST,16-Nov-18,07:35,-0.0012,-1
Google is cleared to build $600 million data center in Henderson,GOOGL-US,MCT, 5:01am,16-Nov-18,EN,"COARLS,GN_SCI",16-Nov-18, 4:03am,RN,EST,16-Nov-18,00:01,-0.0012,-1
VP ROSENTHAL Gifts 213 of EXXON MOBIL CORP (XOM),XOM-US,EDG, 9:46pm,16-Nov-18,EN,"FILNS,FORM4,INSACT",16-Nov-18, 9:47pm,"CO-FILNS,OWN-FILNS,FILNS",EST,16-Nov-18,16:46,-0.0043,-1
"UnitedHealth Group Donates $500,000 to Help Californians Affected by Wildfires",UNH-US,BW,10:55pm,16-Nov-18,EN,"BA_ESG,BA_PRD,COARLS,PRODS",16-Nov-18,10:55pm,PRN,EST,16-Nov-18,17:55,0.0034,1
Officer YOUNG Updates Ownership of PFIZER INC (PFE),PFE-US,EDG,11:42pm,16-Nov-18,EN,"FILNS,FORM4,INSACT",16-Nov-18,11:42pm,"CO-FILNS,OWN-FILNS,FILNS",EST,16-Nov-18,18:42,0.0046,1
EVP ROGERS Updates Ownership of PFIZER INC (PFE),PFE-US,EDG,11:42pm,16-Nov-18,EN,"FILNS,FORM4,INSACT",16-Nov-18,11:42pm,"CO-FILNS,OWN-FILNS,FILNS",EST,16-Nov-18,18:42,0.0046,1
EVP JOHNSON Updates Ownership of PFIZER INC (PFE),PFE-US,EDG,11:42pm,16-Nov-18,EN,"FILNS,FORM4,INSACT",16-Nov-18,11:42pm,"CO-FILNS,OWN-FILNS,FILNS",EST,16-Nov-18,18:42,0.0046,1
COO BOURLA Updates Ownership of PFIZER INC (PFE),PFE-US,EDG,11:41pm,16-Nov-18,EN,"FILNS,FORM4,INSACT",16-Nov-18,11:41pm,"CO-FILNS,OWN-FILNS,FILNS",EST,16-Nov-18,18:41,0.0046,1
"Dir PFIZER INC (indirect owner) Sells 2,500,000 of ICU MEDICAL INC/DE (ICUI)",PFE-US,EDG, 9:53pm,16-Nov-18,EN,"FILNS,FORM4,INSACT",16-Nov-18, 9:53pm,"CO-FILNS,OWN-FILNS,FILNS",EST,16-Nov-18,16:53,0.0046,1
"Immunicum entered into collaboration agreement with Merck KGaA (MRK.GR), Pfizer (PFE) to evaluate ilixadencel in combination with avelumab in planned multi-indication Phase Ib/II clinical trial",PFE-US,SA, 7:35am,16-Nov-18,EN,,16-Nov-18, 7:35am,SA,EST,16-Nov-18,02:35,0.0017,1
Visa discloses investigation regarding competition law by Brazilian regulator - 10-K,V-US,SA, 9:36pm,16-Nov-18,EN,,16-Nov-18, 9:37pm,SA,EST,16-Nov-18,16:36,0.0041,1
"VISA INC. files (10-K) Basic annual filing, for period end 30-Sep-18 (V-US)",V-US,EDG, 9:15pm,16-Nov-18,EN,"10K,FILNS",16-Nov-18, 9:15pm,"AN-FILNS,CO-FILNS,FILNS",EST,16-Nov-18,16:15,0.0041,1
"Verizon Communications, Inc.(VZ-US) Schedules Analyst Meeting for 16-November-2018 9:00 AM ET",VZ-US,FCST, 2:04pm,16-Nov-18,EN,"AN_GEN,EVTS,EV_PROX",16-Nov-18, 2:04pm,"AN_GEN,CORP,EVTS,EV_PROX,FILNS_TS_TR",EST,16-Nov-18,09:04,0.0039,1
"Verizon Communications, Inc. Slide 1: Analyst Meeting",VZ-US,FCIS, 2:00pm,16-Nov-18,EN,EVTS,16-Nov-18, 2:10pm,"AN_GEN,EVTS,FILNS_TS_SL,SL",EST,16-Nov-18,09:00,0.0039,1
Verizon holds sellside analyst meeting in New York,VZ-US,GNW, 1:30pm,16-Nov-18,EN,"COARLS,EVNTS,EV_GEN",16-Nov-18, 1:30pm,PRN,EST,16-Nov-18,08:30,0.0039,1
"Twitter - @MarketRealist: The Latest Buzz in the Tech Industry: Tencent, Apple, and Netflix $TCEHY https://t.co/gq0VHXXgSG https://t.co/qEAbrtHiwW",AAPL-US,TWTR, 1:23pm,16-Nov-18,EN,,16-Nov-18, 1:23pm,SM,EST,16-Nov-18,08:23,-0.0005,-1
"Apple, Samsung contactless payment systems to appear in Azerbaijan",AAPL-US,MCT,12:16pm,16-Nov-18,EN,"CM_GEN,COARLS,ECON,EC_FIN",16-Nov-18,12:16pm,RN,EST,16-Nov-18,07:16,-0.0005,-1
Ownership Updates: MICROSOFT CORP  COM (MSFT) for 15-Nov-2018,MSFT-US,FIO,11:53am,15-Nov-18,EN,OWNRS,15-Nov-18, 2:52pm,EXCL,EST,15-Nov-18,06:53,0.0032,1
No boo-hoo over HQ2: Lessons learned from failed Amazon chase could help Chicago later,AMZN-US,MCT,11:48pm,15-Nov-18,EN,COARLS,15-Nov-18,11:48pm,RN,EST,15-Nov-18,18:48,-0.0155,-1
"Twitter - @Moneyweb: #Walmart puts Amazon on notice with sales beat, higher forecast: https://t.co/pvsbCIcQXG https://t.co/Qi3bIQjS4W",AMZN-US,TWTR, 2:06pm,15-Nov-18,EN,,15-Nov-18, 2:07pm,SM,EST,15-Nov-18,09:06,-0.0083,-1
Amazon's Seven Days of Black Friday Deals - More Than 50 Deals of the Day and Thousands of Deals Across Every Department,AMZN-US,BW, 2:00pm,15-Nov-18,EN,"BA_PRD,COARLS,GN_SUR,PRODS",15-Nov-18, 2:00pm,PRN,EST,15-Nov-18,09:00,-0.0083,-1
"Amazon Canada to Kick-off Black Friday on Thursday, November 22 at 6 p.m. ET - Launching more than 30 Hours of Deals Across Every Category",AMZN-US,CNW, 2:00pm,15-Nov-18,EN,COARLS,15-Nov-18, 2:00pm,PRN,EST,15-Nov-18,09:00,-0.0083,-1
Ownership Updates: AMAZON COM INC  COM (AMZN) for 15-Nov-2018,AMZN-US,FIO,11:53am,15-Nov-18,EN,OWNRS,15-Nov-18, 3:04pm,EXCL,EST,15-Nov-18,06:53,-0.0083,-1
Zuckerberg hurries to counter report that Facebook hired a firm to smear its critics,FB-US,MCT, 4:33am,16-Nov-18,EN,"BA_ESG,BA_GEN,COARLS,GN_GEN,GN_POL_GVT,POLS",16-Nov-18, 4:33am,RN,EST,15-Nov-18,23:33,-0.0151,-1
"CTO SCHROEPFER (indirect owner) Sells (pre-scheduled sale) 38,164 of FACEBOOK INC (FB)",FB-US,EDG,12:38am,16-Nov-18,EN,"FILNS,FORM4,INSACT",16-Nov-18,12:38am,"CO-FILNS,OWN-FILNS,FILNS",EST,15-Nov-18,19:38,-0.0151,-1
Zuckerberg scrambles to control the damage inflicted by report on Facebook's damage control,FB-US,MCT,10:17pm,15-Nov-18,EN,"BA_ESG,COARLS,GN_GEN,GN_POL_GVT,POLS",15-Nov-18,10:17pm,RN,EST,15-Nov-18,17:17,-0.0151,-1
Twitter - @facebook: By late next yrwe expect to have our systems instrumented to release transparency + enforcement reports every qu... https://t.co/jZJMt8l9qR,FB-US,TWTR, 9:53pm,15-Nov-18,EN,COARLS,15-Nov-18, 9:55pm,SM,EST,15-Nov-18,16:53,-0.0151,-1
Twitter - @facebook: Our CEO Mark Zuckerberg also wrote a note about how we're approaching content governance and enforcement at a high... https://t.co/VNpXzvosQX,FB-US,TWTR, 9:53pm,15-Nov-18,EN,COARLS,15-Nov-18, 9:55pm,SM,EST,15-Nov-18,16:53,-0.0151,-1
Employee happiness falling at Facebook - WSJ,FB-US,SA, 6:06am,15-Nov-18,EN,"NS_PS,RU,RUMOR",15-Nov-18, 6:06am,SA,EST,15-Nov-18,01:06,-0.0102,-1
Ownership Updates: JOHNSON & JOHNSON  COM (JNJ) for 15-Nov-2018,JNJ-US,FIO,11:53am,15-Nov-18,EN,OWNRS,15-Nov-18, 2:41pm,EXCL,EST,15-Nov-18,06:53,-0.0028,-1
"GOOG GOOGL NOTICE ALERT: Rosen Law Firm Files First Securities Class Action Lawsuit Against Alphabet Inc.; Important Deadline - GOOG, GOOGL",GOOGL-US,GNW, 9:50pm,15-Nov-18,EN,"BA_GEN,COARLS,EVTS,EV_GEN,LR_LTG,LTGREG,PRODS",15-Nov-18, 9:50pm,PRN,EST,15-Nov-18,16:50,-0.0012,-1
Ownership Updates: ALPHABET INC  CL C (GOOG) for 15-Nov-2018,GOOGL-US,FIO,11:53am,15-Nov-18,EN,OWNRS,15-Nov-18, 3:09pm,EXCL,EST,15-Nov-18,06:53,  -    ,1
Ownership Updates: UNITEDHEALTH GROUP INC  COM (UNH) for 15-Nov-2018,UNH-US,FIO,11:53am,15-Nov-18,EN,OWNRS,15-Nov-18, 2:58pm,EXCL,EST,15-Nov-18,06:53,-0.0006,-1
Verizon Enterprise Solutions announces enhanced voice authentication service for enterprise call centers,VZ-US,GNW, 2:00pm,15-Nov-18,EN,"BA_PRD,COARLS,PRODS",15-Nov-18, 2:00pm,PRN,EST,15-Nov-18,09:00,0.0015,1
Apple signs deal with A24 for multiple films,AAPL-US,MCT, 4:33am,16-Nov-18,EN,"COARLS,GN_ART,GN_REC",16-Nov-18, 4:33am,RN,EST,15-Nov-18,23:33,-0.0005,-1
"SVP ADAMS Acquires 7,352 of APPLE INC (AAPL)",AAPL-US,EDG,11:33pm,15-Nov-18,EN,"FILNS,FORM4,INSACT",15-Nov-18,11:33pm,"CO-FILNS,OWN-FILNS,FILNS",EST,15-Nov-18,18:33,-0.0005,-1
Twitter - @SeekingAlpha: $AAPL #APPLE https://t.co/eGVLQGB1lM,AAPL-US,TWTR,10:33pm,15-Nov-18,EN,,15-Nov-18,10:35pm,SM,EST,15-Nov-18,17:33,-0.0005,-1
"Apple Is the Most Popular Brand for Wearables, According to New IoT Consumer Survey",AAPL-US,PRN, 1:41pm,15-Nov-18,EN,"COARLS,GN_SUR",15-Nov-18, 1:41pm,PRN,EST,15-Nov-18,08:41,0.0115,1
Apple maintained overweight at Morgan Stanley,AAPL-US,SA,12:38pm,15-Nov-18,EN,"ANLCH,AN_GEN,AN_INC",15-Nov-18,12:38pm,SA,EST,15-Nov-18,07:38,0.0115,1
Twitter - @SeekingAlpha: $AAPL #APPLE https://t.co/kaqwhENRe8,AAPL-US,TWTR,12:20pm,15-Nov-18,EN,,15-Nov-18,12:21pm,SM,EST,15-Nov-18,07:20,0.0115,1
Apple Champs-?lysÚes to Open on Famed Parisian Avenue this Sunday,AAPL-US,BW, 9:30am,15-Nov-18,EN,"BA_PRD,COARLS,PRODS",15-Nov-18, 9:30am,PRN,EST,15-Nov-18,04:30,0.0115,1
Dialog Semiconductor CEO is not seeing a hit to demand from its main customer Apple -- Reuters (post-close 14-Nov),AAPL-US,SA, 7:54am,15-Nov-18,EN,"ERNS,ER_GDN,ER_GEN,NS_PS",15-Nov-18, 7:54am,SA,EST,15-Nov-18,02:54,0.0115,1
Microsoft to acquire XOXCO; terms undisclosed,MSFT-US,SA, 9:01pm,14-Nov-18,EN,"CA_MNA_GEN,CORPS,MANDA",16-Nov-18, 8:58am,SA,EST,14-Nov-18,16:01,0.0032,1
Zimperium Joins the Microsoft Intelligent Security Association,MSFT-US,BW, 2:05pm,14-Nov-18,EN,"BA_PRD,COARLS,PRODS",14-Nov-18, 2:05pm,PRN,EST,14-Nov-18,09:05,0.0094,1
AlgoSec Delivers Native Cloud Security Management for Microsoft Azure Firewall,MSFT-US,GNW,11:00am,14-Nov-18,EN,"BA_GEN,COARLS,EVTS,EV_GEN,PRODS",14-Nov-18,11:00am,PRN,EST,14-Nov-18,06:00,0.0094,1
Blumhouse TV to bring eight movies to Amazon Prime Video,AMZN-US,MCT, 4:33am,15-Nov-18,EN,"BA_ESG,BA_GEN,COARLS,GN_ART,GN_GEN,GN_REC",15-Nov-18, 4:33am,RN,EST,14-Nov-18,23:33,-0.0083,-1
Blumhouse TV to bring eight movies to Amazon Prime Video,AMZN-US,MCT,10:17pm,14-Nov-18,EN,"BA_ESG,BA_GEN,COARLS,GN_ART,GN_GEN",14-Nov-18,10:17pm,RN,EST,14-Nov-18,17:17,-0.0083,-1
Twitter - @SCMPNews: How will Trump take @Amazon's move to Washington? https://t.co/pef7QKq1lY,AMZN-US,TWTR, 1:40pm,14-Nov-18,EN,,14-Nov-18, 1:40pm,SM,EST,14-Nov-18,08:40,0.0096,1
"Austin out as Amazon picks New York, Virginia for HQ2",AMZN-US,MCT, 1:16pm,14-Nov-18,EN,"BA_ESG,COARLS,GN_GEN",14-Nov-18, 1:16pm,RN,EST,14-Nov-18,08:16,0.0096,1
Twitter - @MarketRealist: Will Airlines Benefit from Amazon\'s Additional Headquarters? $ALK $AAL $LUV $UAL $DAL $JETS https://t.co/F7CfMIJ5Nk https://t.co/XAjn0XKZlU,AMZN-US,TWTR, 1:02pm,14-Nov-18,EN,,14-Nov-18, 1:03pm,SM,EST,14-Nov-18,08:02,0.0096,1
Amazon's New Headquarters: Korn Ferry Analysis Reveals Average Salaries for Each of the Chosen Cities as Well as its Original Home of Seattle,AMZN-US,BW, 1:00pm,14-Nov-18,EN,"BA_PRD,COARLS,GN_SUR,PRODS",14-Nov-18, 1:00pm,PRN,EST,14-Nov-18,08:00,0.0096,1
Amazon HQ2 shutout prompts 'soul-searching' on how Dallas can compete with power cities,AMZN-US,MCT, 5:17am,14-Nov-18,EN,"BA_ESG,BA_GEN,COARLS,GN_EDU,GN_SPO,SPTS",14-Nov-18, 5:17am,RN,EST,14-Nov-18,00:17,0.0096,1
Amazon will compete with and invigorate LI tech scene: Experts,AMZN-US,MCT, 5:01am,14-Nov-18,EN,"BA_ESG,BA_GEN,COARLS,GN_EDU,GN_SCI",14-Nov-18, 4:37am,RN,EST,14-Nov-18,00:01,0.0096,1
"How Amazon's deal to bring 25,000 jobs to Long Island City will affect LI",AMZN-US,MCT, 5:01am,14-Nov-18,EN,"BA_ESG,COARLS,GN_TRA",14-Nov-18, 4:38am,RN,EST,14-Nov-18,00:01,0.0096,1
What Denver learned during its failed 14-month courtship of Amazon,AMZN-US,MCT, 5:01am,14-Nov-18,EN,"BA_ESG,BA_GEN,COARLS,GN_POL_GVT,GN_TRA,IN_RES,POLS",14-Nov-18, 2:17am,RN,EST,14-Nov-18,00:01,0.0096,1
Amazon headquarters decision: It's not Atlanta,AMZN-US,MCT, 5:01am,14-Nov-18,EN,COARLS,14-Nov-18, 1:31am,RN,EST,14-Nov-18,00:01,0.0096,1
The New York Times publishes investigative piece on Facebook's leadership amid crisis,FB-US,SA, 1:10am,15-Nov-18,EN,NS_PS,15-Nov-18, 1:10am,SA,EST,14-Nov-18,20:10,-0.0102,-1
"Facebook, Inc.(FB-US) Schedules IRPA AI Automation Innovation Conference for 29-November-2018",FB-US,FCST, 1:34pm,14-Nov-18,EN,"EVTS,EV_ME",14-Nov-18, 1:34pm,"CONF,EVTS,EV_ME,FILNS_TS_TR",EST,14-Nov-18,08:34,0.005,1
Twitter - @BusinessLiveSA: TOBY SHAPSHAK: Imagine life without Facebook https://t.co/zCdsH9MlU4 ,FB-US,TWTR,12:40pm,14-Nov-18,EN,,14-Nov-18,12:40pm,SM,EST,14-Nov-18,07:40,0.005,1
People Raise Over $1 Billion for Causes on Facebook,FB-US,PRN, 8:01am,14-Nov-18,EN,"BA_ESG,COARLS,GN_GEN",14-Nov-18, 8:01am,PRN,EST,14-Nov-18,03:01,0.005,1
"The Klein Law Firm Reminds Investors of Class Actions on Behalf of Shareholders of GOOG, FIT and SYF",GOOGL-US,GNW, 9:16pm,14-Nov-18,EN,"COARLS,LR_GEN,LR_LTG,LTGREG",14-Nov-18, 9:15pm,PRN,EST,14-Nov-18,16:16,  -    ,1
GOOGL - Embedded Expectations Analysis - 2018 11 14 (Valens Research) 9 pages,GOOGL-US,FRC, 9:01am,14-Nov-18,EN,"ANLCH,AN_GEN,EQTY,ERNS,ER_GEN,RRPTS",14-Nov-18, 9:02am,IR,EST,14-Nov-18,04:01,0.0057,1
NICE publishes evidence-based recommendations for Pfizer's on gemtuzumab oxogamicin (Mylotarg) for untreated acute myeloid leukaemia in people aged 15 years and over,PFE-US,SA,10:47pm,14-Nov-18,EN,,14-Nov-18,10:47pm,SA,EST,14-Nov-18,17:47,-0.0019,-1
UK Supreme Court rules against Pfizer in Lyrica patent litigation -- Reuters,PFE-US,SA, 2:09pm,14-Nov-18,EN,"LR_LTG,LTGREG,NS_PS",14-Nov-18, 2:09pm,SA,EST,14-Nov-18,09:09,-0.0003,-1
"CORRECTED TRANSCRIPT: Visa, Inc.(V-US), RBC Technology, Internet, Media and Telecommunications Conference, 14-November-2018 3:05 PM ET",V-US,FCST,12:54am,15-Nov-18,EN,"EVTS,EV_ME",15-Nov-18,12:54am,"CONF,EVTS,EV_ME,FILNS_TS_TR",EST,14-Nov-18,19:54,0.0002,1
"CORRECTED TRANSCRIPT: Visa, Inc.(V-US), UBS Global Technology Conference, 14-November-2018 12:30 PM ET",V-US,FCST,11:08pm,14-Nov-18,EN,"EVTS,EV_ME",14-Nov-18,11:08pm,"CONF,EVTS,EV_ME,FILNS_TS_TR",EST,14-Nov-18,18:08,0.0002,1
"Verizon Supports North Valley Community Foundation Through $100,000 Donation for California Wildfire Relief",VZ-US,GNW, 1:31am,15-Nov-18,EN,"BA_GEN,COARLS,EVTS,EV_GEN,PRODS",15-Nov-18, 1:31am,PRN,EST,14-Nov-18,20:31,0.0015,1
"Twitter - @Benzinga: Time For Apple's Stock To Enter A 'Period Of Digestion,' Guggenheim Says https://t.co/LEIKAeYgZS $AAPL",AAPL-US,TWTR, 2:15pm,14-Nov-18,EN,,14-Nov-18, 2:15pm,SM,EST,14-Nov-18,09:15,0.0029,1
Apple downgraded to neutral from buy at Guggenheim Securities,AAPL-US,SA,11:09am,14-Nov-18,EN,"ANLCH,AN_DNG",14-Nov-18,11:09am,SA,EST,14-Nov-18,06:09,0.0029,1
"CORRECTED TRANSCRIPT: Microsoft Corp.(MSFT-US), UBS Global Technology Conference, 13-November-2018 11:45 AM ET",MSFT-US,FCST, 9:34pm,13-Nov-18,EN,"EVTS,EV_ME",13-Nov-18, 9:34pm,"CONF,EVTS,EV_ME,FILNS_TS_TR",EST,13-Nov-18,16:34,0.0094,1
Microsoft Corp agreed to acquire InXile Entertainment Inc,MSFT-US,FFW,10:35am,13-Nov-18,EN,"CORPS,MANDA",13-Nov-18, 3:01pm,EXCL,EST,13-Nov-18,05:35,0.005,1
Microsoft Corp agreed to acquire Obsidian Entertainment Inc,MSFT-US,FFW,10:35am,13-Nov-18,EN,"CORPS,MANDA",13-Nov-18, 3:01pm,EXCL,EST,13-Nov-18,05:35,0.005,1
Microsoft Corp.(MSFT-US) Schedules European Women in Technology Conference for 28-November-2018,MSFT-US,FCST, 9:36am,13-Nov-18,EN,"EVTS,EV_ME",13-Nov-18, 9:36am,"CONF,EVTS,EV_ME,FILNS_TS_TR",EST,13-Nov-18,04:36,0.005,1
"HQ2: What's in it for New York, Virginia sites? Amazon lays out some perks",AMZN-US,MCT, 4:59am,14-Nov-18,EN,"BA_ESG,BA_GEN,CA_GEN:CORPS,CM_GEN,COARLS,DEFIN,EV_GEN,EX_GEN,GN_FIN,IN_RES",14-Nov-18, 1:02pm,RN,EST,13-Nov-18,23:59,0.0096,1
Local leaders laud Amazon's decision to locate part of second HQ in Virginia,AMZN-US,MCT, 4:59am,14-Nov-18,EN,"BA_ESG,COARLS,GN_GEN",14-Nov-18,12:50pm,RN,EST,13-Nov-18,23:59,0.0096,1
"New Amazon HQ split between New York, Washington suburbs (News Service)",AMZN-US,IA, 4:57am,14-Nov-18,EN,COARLS,14-Nov-18, 4:58am,RN,EST,13-Nov-18,23:57,0.0096,1
How Amazon picked two winning cities over 236 losing ones for HQ2 - WSJ,AMZN-US,SA, 3:48am,14-Nov-18,EN,"NS_PS,RU,RUMOR",14-Nov-18, 3:48am,SA,EST,13-Nov-18,22:48,0.0096,1
"Now that Amazon HQ2 officially won't be in NC, Charlotte will reveal its secret bid",AMZN-US,MCT, 2:31am,14-Nov-18,EN,COARLS,14-Nov-18, 2:31am,RN,EST,13-Nov-18,21:31,0.0096,1
"On The Block: Home sales chill, Amazon store a thrill and a Western Slope ranch's big bill",AMZN-US,MCT, 2:17am,14-Nov-18,EN,"BA_ESG,COARLS,IN_RES",14-Nov-18, 2:17am,RN,EST,13-Nov-18,21:17,0.0096,1
Twitter - @Benzinga: Amazon Will Open HQ2 In 2 Cities: Long Island And Arlington https://t.co/8gILi7cnZ7 $AMZN,AMZN-US,TWTR, 2:15am,14-Nov-18,EN,,14-Nov-18, 2:15am,SM,EST,13-Nov-18,21:15,0.0096,1
Amazon shifts its sights to the East Coast,AMZN-US,MCT,12:47am,14-Nov-18,EN,"BA_GEN,CA_GEN:CORPS,COARLS,EV_GEN,EX_GEN",14-Nov-18,12:47am,RN,EST,13-Nov-18,19:47,0.0096,1
"Cities and states offered Amazon billions, but did it matter?",AMZN-US,MCT,12:47am,14-Nov-18,EN,"COARLS,GN_POL_GVT,POLS",14-Nov-18,12:47am,RN,EST,13-Nov-18,19:47,0.0096,1
Will Amazon's HQ2 sink Seattle's housing market?,AMZN-US,MCT,12:47am,14-Nov-18,EN,"BA_ESG,COARLS,IN_RES",14-Nov-18,12:47am,RN,EST,13-Nov-18,19:47,0.0096,1
"Pittsburgh, Philly lose out on Amazon HQ2, but win in other ways",AMZN-US,MCT,11:02pm,13-Nov-18,EN,"COARLS,ECON,EC_GEN,EC_IND",13-Nov-18,11:02pm,RN,EST,13-Nov-18,18:02,0.0096,1
Matt Kempner: Report: Amazon chooses N.Y. and Va. for new headquarters,AMZN-US,MCT,12:46pm,13-Nov-18,EN,"BA_GEN,CA_GEN:CORPS,COARLS,EV_GEN,EX_GEN",13-Nov-18,12:46pm,RN,EST,13-Nov-18,07:46,0.0062,1
Amazon Air may be on the hunt for more cargo planes as it takes delivery of 40th aircraft,AMZN-US,MCT, 8:32am,13-Nov-18,EN,"BA_ESG,BA_GEN,CA_LAB,COARLS",13-Nov-18, 8:32am,RN,EST,13-Nov-18,03:32,0.0062,1
Will Amazon's HQ2 sink Seattle's housing market?,AMZN-US,MCT, 8:31am,13-Nov-18,EN,"BA_ESG,COARLS,IN_RES",13-Nov-18, 8:31am,RN,EST,13-Nov-18,03:31,0.0062,1
"Amazon selects New York, Northern Virginia, for HQ2 expansion, reports say",AMZN-US,MCT, 8:31am,13-Nov-18,EN,"BA_ESG,CA_LAB,COARLS,GN_GEN",13-Nov-18, 8:31am,RN,EST,13-Nov-18,03:31,0.0062,1
Amazon Web Services to Open Data Centers in Italy,AMZN-US,BW, 8:00am,13-Nov-18,EN,"BA_PRD,COARLS,PRODS",13-Nov-18, 8:00am,PRN,EST,13-Nov-18,03:00,0.0062,1
"NYC, Northern Virginia to be homes for Amazon's new headquarters - WSJ",AMZN-US,SA, 5:24am,13-Nov-18,EN,"NS_PS,RU,RUMOR",13-Nov-18, 5:24am,SA,EST,13-Nov-18,00:24,0.0062,1
Amazon reportedly set to announce HQ2 split between New York City and Northern Virginia,AMZN-US,MCT, 5:17am,13-Nov-18,EN,"BA_ESG,COARLS,GN_GEN",13-Nov-18, 5:17am,RN,EST,13-Nov-18,00:17,0.0062,1
Amazon and Whole Foods Market Announce Turkey Deals for Thanksgiving,AMZN-US,BW, 5:01am,13-Nov-18,EN,"BA_PRD,COARLS,PRODS",13-Nov-18, 5:01am,PRN,EST,13-Nov-18,00:01,0.0062,1
Facebook shuts more accounts aimed at political meddling (News Service),FB-US,IA, 4:57am,14-Nov-18,EN,"BA_ESG,COARLS,GN_GEN,GN_POL_GVT,POLS",14-Nov-18, 4:57am,RN,EST,13-Nov-18,23:57,0.005,1
"CFO WEHNER Sells (pre-scheduled sale) 9,522 of FACEBOOK INC (FB) (Amended)",FB-US,EDG,12:56am,14-Nov-18,EN,"FILNS,FORM4,INSACT",14-Nov-18,12:56am,"CO-FILNS,OWN-FILNS,FILNS",EST,13-Nov-18,19:56,0.005,1
"CFO WEHNER Sells (pre-scheduled sale) 10,000 of FACEBOOK INC (FB)",FB-US,EDG,12:52am,14-Nov-18,EN,"FILNS,FORM4,INSACT",14-Nov-18,12:52am,"CO-FILNS,OWN-FILNS,FILNS",EST,13-Nov-18,19:52,0.005,1
"Twitter - @Benzinga: Loup Ventures: Facebook, Twitter Should Let Users Filter Political Content From News Feeds https://t.co/ToQGABTPl3 $FB $TWTR",FB-US,TWTR,11:25pm,13-Nov-18,EN,,13-Nov-18,11:26pm,SM,EST,13-Nov-18,18:25,0.005,1
"SVP DRUMMOND Sells 5,690 of ALPHABET INC. (GOOG)",GOOGL-US,EDG,12:19am,14-Nov-18,EN,"FILNS,FORM4,INSACT",14-Nov-18,12:19am,"CO-FILNS,OWN-FILNS,FILNS",EST,13-Nov-18,19:19,0.0057,1
"ADNOC's growing focus on downstream impressive, ambitious: ExxonMobil President [Emirates News Agency (WAM) (United Arab Emirates)] (Middle East & North African Newspapers)",XOM-US,IA, 7:05am,13-Nov-18,EN,"BA_ESG,BA_GEN,COARLS,COMM,GN_ENG,IN_CMD",13-Nov-18, 8:14am,RN,EST,13-Nov-18,02:05,-0.0018,-1
"UNITEDHEALTH GROUP INC files (8-K) Current report: Item 5.02 - Changes in Exec Management, for period end 7-Nov-18 (UNH-US)",UNH-US,EDG, 9:47pm,13-Nov-18,EN,"8K,FILNS",13-Nov-18, 9:47pm,"CO-FILNS,CR-FILNS,FILNS",EST,13-Nov-18,16:47,-0.0055,-1
Dir SHINE Sells 163 of UNITEDHEALTH GROUP INC (UNH),UNH-US,EDG, 9:40pm,13-Nov-18,EN,"FILNS,FORM4,INSACT",13-Nov-18, 9:40pm,"CO-FILNS,OWN-FILNS,FILNS",EST,13-Nov-18,16:40,-0.0055,-1
"Husband of UnitedHealth exec accused of snooping, insider trading to pay $140,000",UNH-US,MCT, 5:01am,13-Nov-18,EN,",BA_CRM,BA_ESG,BA_GEN,COARLS,EV_GEN,EX_GEN,GN_CRM,GN_POL_GVT,INSACT,ON_INS,POLS",13-Nov-18, 3:51am,RN,EST,13-Nov-18,00:01,-0.0007,-1
"CORRECTED TRANSCRIPT: Visa, Inc.(V-US), Citi Financial Technology Conference, 13-November-2018 11:40 AM ET",V-US,FCST, 3:22am,14-Nov-18,EN,"EVTS,EV_ME",14-Nov-18, 3:22am,"CONF,EVTS,EV_ME,FILNS_TS_TR",EST,13-Nov-18,22:22,0.0106,1
Verizon completes first 5G data transmission on a smartphone,VZ-US,GNW,12:13am,14-Nov-18,EN,"BA_GEN,COARLS,EVTS,EV_GEN,PRODS",14-Nov-18,12:12am,PRN,EST,13-Nov-18,19:13,0.0022,1
